2443,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.10_1,Gurage,ETH.10.10.11_1,Mareko,SNNPR
2444,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.10_1,Gurage,ETH.10.10.12_1,Mesekan,SNNPR
2445,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.10_1,Gurage,ETH.10.10.13_1,Muhor Na Aklil,SNNPR
2446,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.10_1,Gurage,ETH.10.10.14_1,Sodo,SNNPR
2447,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.10_1,Gurage,ETH.10.10.15_1,Welkite Town,SNNPR
2448,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.1_1,Analimo,SNNPR
2449,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.2_1,Duna,SNNPR
2450,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.3_1,Gibe,SNNPR
2451,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.4_1,Gomibora,SNNPR
2452,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.5_1,Hosaena Town,SNNPR
2453,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.6_1,Lemo,SNNPR
2454,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.7_1,Merab Badwacho,SNNPR
2455,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.8_1,Misha,SNNPR
2456,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.9_1,Misrak Badawacho,SNNPR
2457,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.10_1,Shashago,SNNPR
2458,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.11_1,Hadiya,ETH.10.11.11_1,Soro,SNNPR
2459,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.12_1,Hawassa City Transitional Administration,ETH.10.12.1_1,Hawassa City Administration,SNNPR
2460,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.1_1,Adyo,SNNPR
2461,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.2_1,Bitta,SNNPR
2462,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.3_1,Bonga Town,SNNPR
2463,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.4_1,Chena,SNNPR
2464,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.5_1,Cheta,SNNPR
2465,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.6_1,Decha,SNNPR
2466,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.7_1,Gesha Deka,SNNPR
